grain,perspective,year,period,period_sort,seg1,seg2,metric,value,source
day,overall,2025,9/17,20250917,,,일평균객단가,234059.12682126,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/18,20250918,,,일평균객단가,240368.061686316,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/19,20250919,,,일평균객단가,300372.145728213,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/20,20250920,,,일평균객단가,304934.430767938,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/21,20250921,,,일평균객단가,277058.566123042,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/22,20250922,,,일평균객단가,319117.759282971,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/23,20250923,,,일평균객단가,556347.039047909,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/24,20250924,,,일평균객단가,509006.925443995,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/25,20250925,,,일평균객단가,569390.0124533,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/26,20250926,,,일평균객단가,552810.702905342,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/27,20250927,,,일평균객단가,619877.351017777,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/28,20250928,,,일평균객단가,560344.36040404,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/29,20250929,,,일평균객단가,474666.576274578,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,9/30,20250930,,,일평균객단가,447192.357954545,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/1,20251001,,,일평균객단가,262379.429429429,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/2,20251002,,,일평균객단가,554876.715106455,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/3,20251003,,,일평균객단가,548076.708368085,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/4,20251004,,,일평균객단가,555084.645232816,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/5,20251005,,,일평균객단가,539867.580213904,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/6,20251006,,,일평균객단가,560214.713430282,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/7,20251007,,,일평균객단가,510561.54465004,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/8,20251008,,,일평균객단가,539505.617883756,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/9,20251009,,,일평균객단가,598179.050972646,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/10,20251010,,,일평균객단가,572156.570324315,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/11,20251011,,,일평균객단가,551977.295500091,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/12,20251012,,,일평균객단가,565062.362647808,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/13,20251013,,,일평균객단가,519404.366086272,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/14,20251014,,,일평균객단가,522741.932431829,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/15,20251015,,,일평균객단가,271691.305741416,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/16,20251016,,,일평균객단가,259076.488641752,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/17,20251017,,,일평균객단가,670388.898283278,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/18,20251018,,,일평균객단가,643268.391328111,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/19,20251019,,,일평균객단가,614100.276066228,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/20,20251020,,,일평균객단가,595802.644234241,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/21,20251021,,,일평균객단가,577524.475524475,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/22,20251022,,,일평균객단가,591430.63197026,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/23,20251023,,,일평균객단가,283775.226781008,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/24,20251024,,,일평균객단가,286114.727366982,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/25,20251025,,,일평균객단가,560239.711824124,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/26,20251026,,,일평균객단가,568134.983708048,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/27,20251027,,,일평균객단가,567019.669799551,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/28,20251028,,,일평균객단가,538090.034419923,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/29,20251029,,,일평균객단가,541278.854401087,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/30,20251030,,,일평균객단가,579131.41439206,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,10/31,20251031,,,일평균객단가,280846.142251531,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/1,20251101,,,일평균객단가,289807.482908153,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/2,20251102,,,일평균객단가,299035.747366848,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/3,20251103,,,일평균객단가,269784.995454545,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/4,20251104,,,일평균객단가,268748.682725801,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/5,20251105,,,일평균객단가,246645.230581289,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/6,20251106,,,일평균객단가,297540.236315409,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/7,20251107,,,일평균객단가,305945.504222553,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/8,20251108,,,일평균객단가,303661.516048055,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/9,20251109,,,일평균객단가,318009.862403563,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/10,20251110,,,일평균객단가,351008.139180097,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/11,20251111,,,일평균객단가,334404.09514963,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/12,20251112,,,일평균객단가,323407.508281192,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/13,20251113,,,일평균객단가,337459.332494214,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/14,20251114,,,일평균객단가,326408.286799196,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/15,20251115,,,일평균객단가,338730.792319395,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/16,20251116,,,일평균객단가,305449.699585248,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/17,20251117,,,일평균객단가,288505.67681707,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/18,20251118,,,일평균객단가,278293.102797566,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/19,20251119,,,일평균객단가,279225.639801375,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/20,20251120,,,일평균객단가,293554.085950413,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/21,20251121,,,일평균객단가,342244.089663761,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/22,20251122,,,일평균객단가,322276.577824691,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/23,20251123,,,일평균객단가,336731.519457452,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/24,20251124,,,일평균객단가,315046.723247878,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/25,20251125,,,일평균객단가,298368.714243955,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/26,20251126,,,일평균객단가,302529.967781261,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/27,20251127,,,일평균객단가,310114.201927105,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/28,20251128,,,일평균객단가,303452.767036885,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/29,20251129,,,일평균객단가,300978.420148827,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,11/30,20251130,,,일평균객단가,300355.587431039,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/1,20251201,,,일평균객단가,271594.112105511,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/2,20251202,,,일평균객단가,263528.893218648,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/3,20251203,,,일평균객단가,284777.885550061,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/4,20251204,,,일평균객단가,293619.162210339,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/5,20251205,,,일평균객단가,307466.863235363,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/6,20251206,,,일평균객단가,306992.389532778,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/7,20251207,,,일평균객단가,296484.468412943,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/8,20251208,,,일평균객단가,282041.185770751,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/9,20251209,,,일평균객단가,338524.258037045,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/10,20251210,,,일평균객단가,343993.257888375,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/11,20251211,,,일평균객단가,292699.789329059,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/12,20251212,,,일평균객단가,300383.805397727,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/13,20251213,,,일평균객단가,312298.938254728,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/14,20251214,,,일평균객단가,320860.018718971,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/15,20251215,,,일평균객단가,282052.601486564,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/16,20251216,,,일평균객단가,294126.026018275,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/17,20251217,,,일평균객단가,295229.276582792,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/18,20251218,,,일평균객단가,315437.695425593,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/19,20251219,,,일평균객단가,340396.184308842,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/20,20251220,,,일평균객단가,336098.791734581,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/21,20251221,,,일평균객단가,328112.267094202,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/22,20251222,,,일평균객단가,336950.879822616,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/23,20251223,,,일평균객단가,293972.601024473,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/24,20251224,,,일평균객단가,329544.780525847,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/25,20251225,,,일평균객단가,321779.189938602,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/26,20251226,,,일평균객단가,318207.425524898,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/27,20251227,,,일평균객단가,310756.890476982,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/28,20251228,,,일평균객단가,313120.132001266,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/29,20251229,,,일평균객단가,334120.142824756,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/30,20251230,,,일평균객단가,316945.366398308,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,12/31,20251231,,,일평균객단가,277410.146407899,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/1,20250101,,,유효회원수,57992,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/2,20250102,,,유효회원수,58006,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/3,20250103,,,유효회원수,58015,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/4,20250104,,,유효회원수,58019,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/5,20250105,,,유효회원수,58027,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/6,20250106,,,유효회원수,58033,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/7,20250107,,,유효회원수,58036,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/8,20250108,,,유효회원수,58045,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/9,20250109,,,유효회원수,58051,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/10,20250110,,,유효회원수,58053,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/11,20250111,,,유효회원수,58056,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/12,20250112,,,유효회원수,58062,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/13,20250113,,,유효회원수,58066,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/14,20250114,,,유효회원수,58072,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/15,20250115,,,유효회원수,58079,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/16,20250116,,,유효회원수,58081,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/17,20250117,,,유효회원수,58085,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/18,20250118,,,유효회원수,58089,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/19,20250119,,,유효회원수,58091,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/20,20250120,,,유효회원수,58101,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/21,20250121,,,유효회원수,58102,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/22,20250122,,,유효회원수,58107,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/23,20250123,,,유효회원수,58110,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/24,20250124,,,유효회원수,58113,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/25,20250125,,,유효회원수,58116,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/26,20250126,,,유효회원수,58120,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
day,overall,2025,1/27,20250127,,,유효회원수,58123,전체관점 - 2025년 일자별 실적 (기본) (6).xlsx
